ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,eventFlagId,distViewEventFlagId,iconId,bgmPlaceType,isAreaIcon,isOverrideDistViewMarkPos,isEnableNoText,pad3,areaNo_forDistViewMark,gridXNo_forDistViewMark,gridZNo_forDistViewMark,clearedEventFlagId,dispMask00,dispMask01,dispMask02,pad2_0,pad2,distViewIconId,angle,areaNo,gridXNo,gridZNo,pad,posX,posY,posZ,textId1,textEnableFlagId1,textDisableFlagId1,textId2,textEnableFlagId2,textDisableFlagId2,textId3,textEnableFlagId3,textDisableFlagId3,textId4,textEnableFlagId4,textDisableFlagId4,textId5,textEnableFlagId5,textDisableFlagId5,textId6,textEnableFlagId6,textDisableFlagId6,textId7,textEnableFlagId7,textDisableFlagId7,textId8,textEnableFlagId8,textDisableFlagId8,textType1,textType2,textType3,textType4,textType5,textType6,textType7,textType8,distViewId,posX_forDistViewMark,posY_forDistViewMark,posZ_forDistViewMark,distViewId1,distViewId2,distViewId3,dispMinZoomStep,selectMinZoomStep,entryFEType,unknown_0xb7,unknown_0xb8,unknown_0xb9,pad4,textEnableFlag2Id1,textEnableFlag2Id2,textEnableFlag2Id3,textEnableFlag2Id4,textEnableFlag2Id5,textEnableFlag2Id6,textEnableFlag2Id7,textEnableFlag2Id8,textDisableFlag2Id1,textDisableFlag2Id2,textDisableFlag2Id3,textDisableFlag2Id4,textDisableFlag2Id5,textDisableFlag2Id6,textDisableFlag2Id7,textDisableFlag2Id8
634,[Leyndell] Morgott the Omen King,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,41.821,64.963,-421.897,9250137,0,11000800,9083900,0,11000800,9120900,0,60510,9101300,0,11000800,11000,0,11000800,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,[Leyndell] Mohg The Omen,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,0,0,0,73.987,-298.55,-80.894,9250138,0,35000800,9019100,0,35000800,35000,0,35000800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,[Leyndell] Onyx Lord,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,12,0,0,-49.459,711.356,-195.922,9250073,0,34120800,9092000,0,34120800,34120,0,34120800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,[Forbidden Lands] Black Blade Kindred,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,49,52,0,-20.155,1048.488,58.419,9250105,0,1049520800,9047900,0,1049520800,9048000,0,1049520800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,[Forbidden Lands] Stray Mimic Tear,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,20,0,0,-89.689,1278.319,-264.391,9250139,0,30200800,9017700,0,30200800,30200,0,30200800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,[Forbidden Lands] Night's Cavalry,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,48,51,0,-93.889,973.956,47.562,9250063,0,1048510800,9009000,0,1048510800,9200000,0,1048510800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,[Mountaintops of the Giants] Ancient Hero of Zamor,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,17,0,0,-7.061,1451.66,-35.835,9250068,0,30170800,9131400,0,30170800,9131700,0,30170800,9131200,0,30170800,9131300,0,30170800,9131600,0,30170800,30170,0,30170800,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,[Mountaintops of the Giants] Borealis the Freezing Fog,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,54,57,0,-125.913,1620.169,-101.74,9250140,0,1254560800,9035900,0,1254560800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,[Mountaintops of the Giants] Commander Niall,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,51,57,0,78.018,1632,210.249,9250141,0,1051570800,9127200,0,1051570800,6502900,0,1051570800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,[Mountaintops of the Giants] Death Rite Bird,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,50,57,0,51.23,1630.369,-92.161,9250080,0,1050570800,9034000,0,1050570800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,[Mountaintops of the Giants] Erdtree Avatar,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,52,56,0,-44.022,1674.29,69.736,9250017,0,1052560800,9025100,0,65050,9029900,0,65070,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,[Mountaintops of the Giants] Fire Giant,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,52,52,0,98.209,1859.509,52.687,9250142,0,1052520800,9100800,0,1052520800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,[Mountaintops of the Giants] Spirit-Caller Snail,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,22,0,0,-40.014,1577.475,-120.723,9250087,0,31220800,903570000,0,31220800,904140300,0,31220800,9054100,0,31220800,9016400,0,31220800,31220,0,31220800,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,[Mountaintops of the Giants] Ulcerated Tree Spirit,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,18,0,0,-139.242,1477.419,158.039,9250005,0,30180800,9052800,0,520180,9132100,0,30180800,30180,0,30180800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,[Mountaintops of the Giants] Roundtable Knight Vyke,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,53,56,0,-44,1667,-92,9250143,0,1053560800,9043500,0,1053560800,9043100,0,1053560800,9043200,0,1053560800,9043400,0,1053560800,9128100,0,1053560800,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,[Consecrated Snowfield] Astel Stars of Darkness,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,11,0,0,51.793,1207.515,149.466,9250144,0,32110800,9081700,0,32110800,32110,0,32110800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,[Consecrated Snowfield] Death Rite Bird,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,48,57,0,-110.83,1255.064,109.713,9250080,0,1048570800,9040900,0,1048570800,9200000,0,1048570800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,[Consecrated Snowfield] Great Wyrm Theodorix,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,50,56,0,12.074,1255.064,12.362,9250145,0,1050560800,9035902,0,1050560800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,[Consecrated Snowfield] Misbegotten Crusader,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,12,0,0,-24.404,1193.361,121.93,9250146,0,31120800,9055900,0,31120800,31120,0,31120800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,[Consecrated Snowfield] Night's Cavalry (duo),1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,48,55,0,115.852,1281.967,-24.075,9250147,0,1248550800,9250148,0,1248550800,9085900,0,1248550800,9085600,0,1248550800,9085700,0,1248550800,9085800,0,1248550800,9204900,0,1248550800,9200000,0,1248550800,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,[Consecrated Snowfield] Putrid Avatar,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,50,57,0,-85.383,1390.106,-56.416,9250025,0,1050570850,9105600,0,65170,9122200,0,65130,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,[Consecrated Snowfield] Putrid Grave Warden Duelist,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,19,0,0,70.931,1374.703,-161.324,9250024,0,30190800,9104000,0,30190800,9136401,0,30190800,30190,0,30190800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,[Miquella's Haligtree] Loretta Knight of the Haligtree,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,174.374,431.748,307.896,9250150,0,15000850,9075100,0,15000850,9075000,0,15000850,15001,0,15000850,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,[Miquella's Haligtree] Malenia Blade of Miquella,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,-2.72,50.79,492.49,9250151,0,15000800,9076800,0,15000800,9101500,0,15000800,15000,0,15000800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,[Mohgwyn Palace] Mohg Lord of Blood,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,5,0,0,1528.299,-501.027,1245.306,9250152,0,12050800,9083500,0,12050800,9100600,0,12050800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,[Crumbling Farum Azula] Godskin Duo,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,25.291,-38.517,413.845,9250153,0,13000850,9113700,0,510140,9005900,0,13000850,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,[Crumbling Farum Azula] Beast Clergyman - Maliketh Black Blade,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,197.212,-32.511,374.754,9250154,0,13000800,9100400,0,13000800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,[Crumbling Farum Azula] Dragonlord Placidusax,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,14.45,1009.676,329.504,9250155,0,13000830,9100700,0,13000830,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,[Leyndell Ashen Capital] Sir Gideon Ofnir the All-Knowing,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,5,0,0,-131.47,31.03,-386.57,9250156,118,11050850,9108200,118,11050850,9002600,118,11050850,9002300,118,11050850,9002400,118,11050850,9002500,118,11050850,11050,118,11050850,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,[Leyndell Ashen Capital] Godfrey First Elden Lord - Hoarah Loux,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,5,0,0,41.243,64.963,-421.85,9250157,118,11050800,9100300,118,11050800,11050,118,11050800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,[Leyndell Ashen Capital] Radagon of the Golden Order - Elden Beast,1,0,[0|0|0],0,0,279,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,197.542,102.257,-625.848,9250158,118,19000800,902200000,118,19000800,9038900,118,19000800,19000,118,19000800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,,1,0,[0|0|0],0,0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,- Unique Drops -,1,0,[0|0|0],0,0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,[Limgrave] Noble Sorcerer,1,0,[0|0|0],0,0,280,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,44,36,0,-4.434,99.655,-9.638,9250000,0,1044367700,9052500,0,1044367700,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,[Limgrave] Alabaster Lord,1,0,[0|0|0],0,0,280,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,43,35,0,-89.461,11.038,90.668,9250002,0,1043357500,9007900,0,1043357500,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,[Limgrave] Godrick Knight,1,0,[0|0|0],0,0,280,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,43,39,0,-106.951,224.947,-12.485,9250003,0,1043397500,9007800,0,1043397500,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,[Limgrave] Rune Bear,1,0,[0|0|0],0,0,280,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,44,35,0,16.434,86.509,36.564,9250030,0,1044357100,9132500,0,1044357100,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,[Fort Haight] Godrick Knight,1,0,[0|0|0],0,0,280,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,46,36,0,-3.915,71,1.047,9250003,0,1046367700,9006300,0,1046367700,6101800,0,1046367700,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,[Fringefolk Hero's Grave] Banished Knight,1,0,[0|0|0],0,0,280,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,-197.715,-30.284,117.5,9250001,0,18007700,9133300,0,18007700,18001,0,18007700,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,[Fringefolk Hero's Grave] Chariot,1,0,[0|0|0],0,0,280,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,-30.943,-34.493,103.35,9250044,0,18007900,9039600,0,18007900,9136309,0,18007900,18001,0,18007900,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,[Auriza Hero's Grave] Chariot,1,0,[0|0|0],0,0,280,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,10,0,0,-104.475,791.835,150.156,9250044,0,30107100,9008200,0,30107100,9124000,0,30107100,9123700,0,30107100,9123800,0,30107100,9123900,0,30107100,30100,0,30107100,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,[Stormveil Castle] Lion Guardian,1,0,[0|0|0],0,0,280,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,-110.51,36.989,85.867,9250004,0,10007085,9202100,0,10007085,9133400,0,10007085,9133500,0,10007085,10000,0,10007085,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,[Stormveil Castle] Ulcerated Tree Spirit,1,0,[0|0|0],0,0,280,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,-258.624,13.846,147.009,9250005,0,10007195,9132100,0,10007195,10000,0,10007195,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,[Stormveil Castle] Crucible Knight,1,0,[0|0|0],0,0,280,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,-296.587,-24.817,97.917,9250006,0,10007295,9012600,0,10007295,10000,0,10007295,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,[Stormveil Castle] Living Jar,1,0,[0|0|0],0,0,280,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,-265.25,88.696,267.258,9250043,0,10007082,9136100,0,10007082,9136200,0,10007082,10000,0,10007082,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,[Weeping Peninsula] Demi-Human Queen,1,0,[0|0|0],0,0,280,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,43,34,0,26.287,13.002,-2.503,9250007,0,1043347400,9034700,0,1043347400,9031900,0,1043347400,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,[Weeping Peninsula] Elder Woman-Bat,1,0,[0|0|0],0,0,280,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,43,32,0,-61.877,70.417,116.955,9250040,0,1043327990,9135100,0,1043327990,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,[Divine Tower of Liurnia] Godsking Noble,1,0,[0|0|0],0,0,280,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,11,0,0,207.71,-5.344,36.45,9250008,0,34117400,9136600,0,34117400,9136700,0,34117400,9136800,0,34117400,9136900,0,34117400,34111,0,34117400,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,[Liurnia of the Lakes] Royal Revenant,1,0,[0|0|0],0,0,280,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,37,42,0,103.536,237.59,-115.811,9250009,0,1037427990,9133600,0,1037427990,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,[Liurnia of the Lakes] Thorn Sorcerer,1,0,[0|0|0],0,0,280,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,38,45,0,-28.624,310.997,59.27,9250035,0,1038457500,9022200,0,1038457500,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,[Liurnia of the Lakes] Grafted Scion,1,0,[0|0|0],0,0,280,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,35,43,0,117.835,237.579,31.813,9250036,0,1035437100,9132500,0,1035437100,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,[Liurnia of the Lakes] Elder Woman-Bat,1,0,[0|0|0],0,0,280,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,33,45,0,-24.377,248.738,67.953,9250040,0,1033457990,9135100,0,1033457990,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
